Case ID,Policy Number,Client Number,Snapshot Date,Outstanding Amount,Transactions_Found,Amount_Match_Count,Post_Snapshot_Count,Valid_Match_Count,Review Result,Refund Transaction ID,Refund Amount,Refund Processed By,Refund Processed Date,Refund Reason,Automated Completion
DH000248,PET000248,CL000084,2025-02-28,7.26,1,1,1,1,Confirmed Unique Match,RT000430,7.26,FIN001,2025-03-18,Customer account correction,True
DH000249,PET000249,CL000192,2025-02-28,13.8,0,0,0,0,No Accounting Transaction,,,,,,False
DH000250,PET000250,CL000150,2025-02-28,46.7,0,0,0,0,No Accounting Transaction,,,,,,False
DH000251,PET000251,CL000032,2025-02-28,4.88,0,0,0,0,No Accounting Transaction,,,,,,False
DH000252,PET000252,CL000072,2025-02-28,15.95,0,0,0,0,No Accounting Transaction,,,,,,False
DH000253,PET000253,CL000108,2025-02-28,45.39,1,1,1,1,Confirmed Unique Match,RT000463,45.39,FIN001,2025-03-26,Missed cancellation refund,True
DH000254,PET000254,CL000145,2025-02-28,25.54,0,0,0,0,No Accounting Transaction,,,,,,False
DH000255,PET000255,CL000041,2025-02-28,6.74,0,0,0,0,No Accounting Transaction,,,,,,False
DH000256,PET000256,CL000045,2025-02-28,33.7,1,1,1,1,Confirmed Unique Match,RT000368,33.7,DH002,2025-03-26,Premium collected after cancellation,True
DH000257,PET000257,CL000049,2025-02-28,90.52,0,0,0,0,No Accounting Transaction,,,,,,False
DH000258,PET000258,CL000085,2025-02-28,140.3,0,0,0,0,No Accounting Transaction,,,,,,False
DH000259,PET000259,CL000094,2025-02-28,174.72,1,1,1,1,Confirmed Unique Match,RT000362,174.72,FIN002,2025-03-28,Missed cancellation refund,True
DH000260,PET000260,CL000125,2025-02-28,58.72,0,0,0,0,No Accounting Transaction,,,,,,False
DH000261,PET000261,CL000033,2025-02-28,10.08,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH000262,PET000262,CL000027,2025-02-28,128.14,0,0,0,0,No Accounting Transaction,,,,,,False
DH000263,PET000263,CL000187,2025-02-28,72.34,0,0,0,0,No Accounting Transaction,,,,,,False
DH000264,PET000264,CL000043,2025-02-28,74.66,0,0,0,0,No Accounting Transaction,,,,,,False
DH000265,PET000265,CL000027,2025-02-28,2.12,1,0,1,0,Amount Mismatch,,,,,,False
DH000266,PET000266,CL000168,2025-02-28,45.59,0,0,0,0,No Accounting Transaction,,,,,,False
DH000267,PET000267,CL000073,2025-02-28,13.85,0,0,0,0,No Accounting Transaction,,,,,,False
DH000268,PET000268,CL000025,2025-02-28,2.12,0,0,0,0,No Accounting Transaction,,,,,,False
DH000269,PET000269,CL000095,2025-02-28,68.48,0,0,0,0,No Accounting Transaction,,,,,,False
DH000270,PET000270,CL000172,2025-02-28,31.66,0,0,0,0,No Accounting Transaction,,,,,,False
DH000271,PET000271,CL000122,2025-02-28,19.43,0,0,0,0,No Accounting Transaction,,,,,,False
DH000272,PET000272,CL000050,2025-02-28,4.52,1,1,1,1,Confirmed Unique Match,RT000352,4.52,DH001,2025-03-25,Premium collected after cancellation,True
DH000273,PET000273,CL000018,2025-02-28,5.79,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH000274,PET000274,CL000108,2025-02-28,1.92,1,1,1,1,Confirmed Unique Match,RT000351,1.92,FIN001,2025-03-30,Missed cancellation refund,True
DH000275,PET000275,CL000089,2025-02-28,63.21,0,0,0,0,No Accounting Transaction,,,,,,False
DH000276,PET000276,CL000102,2025-02-28,66.58,0,0,0,0,No Accounting Transaction,,,,,,False
DH000277,PET000277,CL000176,2025-02-28,8.75,0,0,0,0,No Accounting Transaction,,,,,,False
DH000278,PET000278,CL000105,2025-02-28,87.98,0,0,0,0,No Accounting Transaction,,,,,,False
DH000279,PET000279,CL000146,2025-02-28,2.33,0,0,0,0,No Accounting Transaction,,,,,,False
DH000280,PET000280,CL000130,2025-02-28,46.92,0,0,0,0,No Accounting Transaction,,,,,,False
DH000281,PET000281,CL000067,2025-02-28,84.45,0,0,0,0,No Accounting Transaction,,,,,,False
DH000282,PET000282,CL000105,2025-02-28,44.59,0,0,0,0,No Accounting Transaction,,,,,,False
DH000283,PET000283,CL000079,2025-02-28,85.47,0,0,0,0,No Accounting Transaction,,,,,,False
DH000284,PET000284,CL000002,2025-02-28,36.5,1,1,1,1,Confirmed Unique Match,RT000310,36.5,DH001,2025-03-30,Customer account correction,True
DH000285,PET000285,CL000071,2025-02-28,38.45,0,0,0,0,No Accounting Transaction,,,,,,False
DH000286,PET000286,CL000170,2025-02-28,15.61,0,0,0,0,No Accounting Transaction,,,,,,False
DH000287,PET000287,CL000088,2025-02-28,61.13,0,0,0,0,No Accounting Transaction,,,,,,False
DH000288,PET000288,CL000025,2025-02-28,39.64,0,0,0,0,No Accounting Transaction,,,,,,False
DH000289,PET000289,CL000108,2025-02-28,66.57,1,0,1,0,Amount Mismatch,,,,,,False
DH000290,PET000290,CL000050,2025-02-28,44.7,0,0,0,0,No Accounting Transaction,,,,,,False
DH000291,PET000291,CL000118,2025-02-28,8.69,1,1,1,1,Confirmed Unique Match,RT000429,8.69,DH001,2025-03-13,Premium collected after cancellation,True
DH000292,PET000292,CL000044,2025-02-28,16.35,0,0,0,0,No Accounting Transaction,,,,,,False
DH000293,PET000293,CL000010,2025-02-28,39.23,1,1,1,1,Confirmed Unique Match,RT000376,39.23,DH001,2025-03-16,Customer account correction,True
DH000294,PET000294,CL000080,2025-02-28,4.14,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH000295,PET000295,CL000176,2025-02-28,168.55,0,0,0,0,No Accounting Transaction,,,,,,False
DH000296,PET000296,CL000187,2025-02-28,142.25,0,0,0,0,No Accounting Transaction,,,,,,False
DH000297,PET000297,CL000013,2025-02-28,82.68,0,0,0,0,No Accounting Transaction,,,,,,False
DH000298,PET000298,CL000078,2025-02-28,14.05,1,1,1,1,Confirmed Unique Match,RT000016,14.05,FIN002,2025-03-04,Customer account correction,True
DH000299,PET000299,CL000156,2025-02-28,20.53,0,0,0,0,No Accounting Transaction,,,,,,False
DH000300,PET000300,CL000001,2025-02-28,1.35,1,1,1,1,Confirmed Unique Match,RT000185,1.35,DH002,2025-03-06,Premium collected after cancellation,True
DH000301,PET000301,CL000076,2025-02-28,12.01,0,0,0,0,No Accounting Transaction,,,,,,False
DH000302,PET000302,CL000195,2025-02-28,50.49,0,0,0,0,No Accounting Transaction,,,,,,False
DH000303,PET000303,CL000088,2025-02-28,26.04,0,0,0,0,No Accounting Transaction,,,,,,False
DH000304,PET000304,CL000179,2025-02-28,99.08,0,0,0,0,No Accounting Transaction,,,,,,False
DH000305,PET000305,CL000092,2025-02-28,93.13,0,0,0,0,No Accounting Transaction,,,,,,False
DH000306,PET000306,CL000067,2025-02-28,50.63,0,0,0,0,No Accounting Transaction,,,,,,False
DH000307,PET000307,CL000180,2025-02-28,71.65,0,0,0,0,No Accounting Transaction,,,,,,False
DH000308,PET000308,CL000041,2025-02-28,28.78,0,0,0,0,No Accounting Transaction,,,,,,False
DH000309,PET000309,CL000061,2025-02-28,4.72,0,0,0,0,No Accounting Transaction,,,,,,False
DH000310,PET000310,CL000010,2025-02-28,10.02,0,0,0,0,No Accounting Transaction,,,,,,False
DH000311,PET000311,CL000058,2025-02-28,66.61,1,1,1,1,Confirmed Unique Match,RT000227,66.61,FIN002,2025-03-22,Missed cancellation refund,True
DH000312,PET000312,CL000088,2025-02-28,35.35,0,0,0,0,No Accounting Transaction,,,,,,False
DH000313,PET000313,CL000028,2025-02-28,17.84,0,0,0,0,No Accounting Transaction,,,,,,False
DH000314,PET000314,CL000173,2025-02-28,40.89,0,0,0,0,No Accounting Transaction,,,,,,False
DH000315,PET000315,CL000131,2025-02-28,95.51,1,1,1,1,Confirmed Unique Match,RT000492,95.51,FIN002,2025-03-17,Premium collected after cancellation,True
DH000316,PET000316,CL000108,2025-02-28,283.18,1,1,1,1,Confirmed Unique Match,RT000348,283.18,FIN002,2025-03-02,Refund due following policy review,True
DH000317,PET000317,CL000077,2025-02-28,77.39,0,0,0,0,No Accounting Transaction,,,,,,False
DH000318,PET000318,CL000182,2025-02-28,97.92,0,0,0,0,No Accounting Transaction,,,,,,False
DH000319,PET000319,CL000173,2025-02-28,92.07,0,0,0,0,No Accounting Transaction,,,,,,False
DH000320,PET000320,CL000042,2025-02-28,236.68,1,1,1,1,Confirmed Unique Match,RT000274,236.68,FIN002,2025-03-22,Refund due following policy review,True
DH000321,PET000321,CL000058,2025-02-28,78.07,0,0,0,0,No Accounting Transaction,,,,,,False
DH000322,PET000322,CL000081,2025-02-28,110.77,0,0,0,0,No Accounting Transaction,,,,,,False
DH000323,PET000323,CL000194,2025-02-28,39.54,1,1,1,1,Confirmed Unique Match,RT000281,39.54,DH002,2025-03-27,Refund due following policy review,True
DH000324,PET000324,CL000031,2025-02-28,27.15,1,1,1,1,Confirmed Unique Match,RT000186,27.15,DH002,2025-03-25,Premium collected after cancellation,True
DH000325,PET000325,CL000153,2025-02-28,9.36,0,0,0,0,No Accounting Transaction,,,,,,False
DH000326,PET000326,CL000130,2025-02-28,31.73,1,1,1,1,Confirmed Unique Match,RT000068,31.73,DH002,2025-03-08,Refund due following policy review,True
DH000327,PET000327,CL000193,2025-02-28,101.77,0,0,0,0,No Accounting Transaction,,,,,,False
DH000328,PET000328,CL000030,2025-02-28,31.61,0,0,0,0,No Accounting Transaction,,,,,,False
DH000329,PET000329,CL000025,2025-02-28,48.25,0,0,0,0,No Accounting Transaction,,,,,,False
DH000330,PET000330,CL000180,2025-02-28,87.07,0,0,0,0,No Accounting Transaction,,,,,,False
DH000331,PET000331,CL000065,2025-02-28,33.0,0,0,0,0,No Accounting Transaction,,,,,,False
DH000332,PET000332,CL000159,2025-02-28,7.59,0,0,0,0,No Accounting Transaction,,,,,,False
DH000333,PET000333,CL000098,2025-02-28,36.43,1,1,1,1,Confirmed Unique Match,RT000064,36.43,FIN002,2025-03-06,Refund due following policy review,True
DH000334,PET000334,CL000187,2025-02-28,97.87,1,1,1,1,Confirmed Unique Match,RT000415,97.87,DH001,2025-03-18,Refund due following policy review,True
DH000335,PET000335,CL000192,2025-03-31,86.3,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH000336,PET000336,CL000146,2025-03-31,92.57,0,0,0,0,No Accounting Transaction,,,,,,False
DH000337,PET000337,CL000085,2025-03-31,36.86,0,0,0,0,No Accounting Transaction,,,,,,False
DH000338,PET000338,CL000146,2025-03-31,22.66,0,0,0,0,No Accounting Transaction,,,,,,False
DH000339,PET000339,CL000115,2025-03-31,22.23,0,0,0,0,No Accounting Transaction,,,,,,False
DH000340,PET000340,CL000068,2025-03-31,81.33,0,0,0,0,No Accounting Transaction,,,,,,False
DH000341,PET000341,CL000010,2025-03-31,31.74,0,0,0,0,No Accounting Transaction,,,,,,False
DH000342,PET000342,CL000119,2025-03-31,13.63,0,0,0,0,No Accounting Transaction,,,,,,False
DH000343,PET000343,CL000145,2025-03-31,98.39,0,0,0,0,No Accounting Transaction,,,,,,False
DH000344,PET000344,CL000053,2025-03-31,41.66,0,0,0,0,No Accounting Transaction,,,,,,False
DH000345,PET000345,CL000149,2025-03-31,16.96,0,0,0,0,No Accounting Transaction,,,,,,False
DH000346,PET000346,CL000089,2025-03-31,29.29,0,0,0,0,No Accounting Transaction,,,,,,False
DH000347,PET000347,CL000093,2025-03-31,90.85,0,0,0,0,No Accounting Transaction,,,,,,False
DH000348,PET000348,CL000006,2025-03-31,15.12,0,0,0,0,No Accounting Transaction,,,,,,False
DH000349,PET000349,CL000133,2025-03-31,219.88,0,0,0,0,No Accounting Transaction,,,,,,False
DH000350,PET000350,CL000124,2025-03-31,43.22,0,0,0,0,No Accounting Transaction,,,,,,False
DH000351,PET000351,CL000097,2025-03-31,14.35,0,0,0,0,No Accounting Transaction,,,,,,False
DH000352,PET000352,CL000137,2025-03-31,14.71,0,0,0,0,No Accounting Transaction,,,,,,False
DH000353,PET000353,CL000124,2025-03-31,69.07,0,0,0,0,No Accounting Transaction,,,,,,False
DH000354,PET000354,CL000154,2025-03-31,70.44,0,0,0,0,No Accounting Transaction,,,,,,False
DH000355,PET000355,CL000028,2025-03-31,36.07,0,0,0,0,No Accounting Transaction,,,,,,False
DH000356,PET000356,CL000143,2025-03-31,24.81,1,1,1,1,Confirmed Unique Match,RT000212,24.81,FIN001,2025-04-16,Customer account correction,True
DH000357,PET000357,CL000031,2025-03-31,72.34,0,0,0,0,No Accounting Transaction,,,,,,False
DH000358,PET000358,CL000014,2025-03-31,48.58,0,0,0,0,No Accounting Transaction,,,,,,False
DH000359,PET000359,CL000103,2025-03-31,76.06,0,0,0,0,No Accounting Transaction,,,,,,False
DH000360,PET000360,CL000133,2025-03-31,11.35,0,0,0,0,No Accounting Transaction,,,,,,False
DH000361,PET000361,CL000023,2025-03-31,255.94,0,0,0,0,No Accounting Transaction,,,,,,False
DH000362,PET000362,CL000144,2025-03-31,169.63,0,0,0,0,No Accounting Transaction,,,,,,False
DH000363,PET000363,CL000144,2025-03-31,3.3,0,0,0,0,No Accounting Transaction,,,,,,False
DH000364,PET000364,CL000194,2025-03-31,41.03,0,0,0,0,No Accounting Transaction,,,,,,False
DH000365,PET000365,CL000059,2025-03-31,70.63,0,0,0,0,No Accounting Transaction,,,,,,False
DH000366,PET000366,CL000046,2025-03-31,24.15,0,0,0,0,No Accounting Transaction,,,,,,False
DH000367,PET000367,CL000052,2025-03-31,91.82,1,1,1,1,Confirmed Unique Match,RT000401,91.82,FIN002,2025-04-01,Customer account correction,True
DH000368,PET000368,CL000124,2025-03-31,22.62,0,0,0,0,No Accounting Transaction,,,,,,False
DH000369,PET000369,CL000148,2025-03-31,5.49,1,1,1,1,Confirmed Unique Match,RT000385,5.49,DH001,2025-04-25,Premium collected after cancellation,True
DH000370,PET000370,CL000133,2025-03-31,37.57,1,1,1,1,Confirmed Unique Match,RT000034,37.57,FIN001,2025-04-09,Premium collected after cancellation,True
DH000371,PET000371,CL000121,2025-03-31,168.63,0,0,0,0,No Accounting Transaction,,,,,,False
DH000372,PET000372,CL000176,2025-03-31,14.0,0,0,0,0,No Accounting Transaction,,,,,,False
DH000373,PET000373,CL000128,2025-03-31,8.99,0,0,0,0,No Accounting Transaction,,,,,,False
DH000374,PET000374,CL000016,2025-03-31,20.18,0,0,0,0,No Accounting Transaction,,,,,,False
DH000375,PET000375,CL000106,2025-03-31,8.74,0,0,0,0,No Accounting Transaction,,,,,,False
DH000376,PET000376,CL000199,2025-03-31,94.48,0,0,0,0,No Accounting Transaction,,,,,,False
DH000377,PET000377,CL000104,2025-03-31,53.58,0,0,0,0,No Accounting Transaction,,,,,,False
DH000378,PET000378,CL000093,2025-03-31,76.05,0,0,0,0,No Accounting Transaction,,,,,,False
DH000379,PET000379,CL000043,2025-03-31,13.83,0,0,0,0,No Accounting Transaction,,,,,,False
DH000380,PET000380,CL000159,2025-03-31,36.2,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH000381,PET000381,CL000092,2025-03-31,66.27,0,0,0,0,No Accounting Transaction,,,,,,False
DH000382,PET000382,CL000192,2025-03-31,78.2,0,0,0,0,No Accounting Transaction,,,,,,False
DH000383,PET000383,CL000078,2025-03-31,5.47,0,0,0,0,No Accounting Transaction,,,,,,False
DH000384,PET000384,CL000197,2025-03-31,21.72,0,0,0,0,No Accounting Transaction,,,,,,False
DH000385,PET000385,CL000068,2025-03-31,6.44,0,0,0,0,No Accounting Transaction,,,,,,False
DH000386,PET000386,CL000047,2025-03-31,1.55,0,0,0,0,No Accounting Transaction,,,,,,False
DH000387,PET000387,CL000073,2025-03-31,38.61,0,0,0,0,No Accounting Transaction,,,,,,False
DH000388,PET000388,CL000119,2025-03-31,51.6,0,0,0,0,No Accounting Transaction,,,,,,False
DH000389,PET000389,CL000004,2025-03-31,7.8,1,1,1,1,Confirmed Unique Match,RT000253,7.8,DH001,2025-04-03,Missed cancellation refund,True
DH000390,PET000390,CL000100,2025-03-31,65.61,0,0,0,0,No Accounting Transaction,,,,,,False
DH000391,PET000391,CL000056,2025-03-31,147.2,0,0,0,0,No Accounting Transaction,,,,,,False
DH000392,PET000392,CL000177,2025-03-31,24.86,0,0,0,0,No Accounting Transaction,,,,,,False
DH000393,PET000393,CL000166,2025-03-31,31.46,0,0,0,0,No Accounting Transaction,,,,,,False
DH000394,PET000394,CL000092,2025-03-31,62.54,0,0,0,0,No Accounting Transaction,,,,,,False
DH000395,PET000395,CL000154,2025-03-31,210.91,1,1,1,1,Confirmed Unique Match,RT000393,210.91,DH002,2025-04-16,Customer account correction,True
DH000396,PET000396,CL000159,2025-03-31,88.8,0,0,0,0,No Accounting Transaction,,,,,,False
DH000397,PET000397,CL000105,2025-03-31,55.53,0,0,0,0,No Accounting Transaction,,,,,,False
DH000398,PET000398,CL000147,2025-03-31,69.44,0,0,0,0,No Accounting Transaction,,,,,,False
DH000399,PET000399,CL000021,2025-03-31,35.56,0,0,0,0,No Accounting Transaction,,,,,,False
DH000400,PET000400,CL000078,2025-03-31,2.55,0,0,0,0,No Accounting Transaction,,,,,,False
DH000401,PET000401,CL000143,2025-03-31,14.23,0,0,0,0,No Accounting Transaction,,,,,,False
DH000402,PET000402,CL000087,2025-03-31,76.7,0,0,0,0,No Accounting Transaction,,,,,,False
DH000403,PET000403,CL000083,2025-03-31,78.16,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH000404,PET000404,CL000073,2025-03-31,30.71,1,1,1,1,Confirmed Unique Match,RT000244,30.71,FIN001,2025-04-09,Premium collected after cancellation,True
DH000405,PET000405,CL000142,2025-03-31,32.83,0,0,0,0,No Accounting Transaction,,,,,,False
DH000406,PET000406,CL000077,2025-03-31,4.3,0,0,0,0,No Accounting Transaction,,,,,,False
DH000407,PET000407,CL000148,2025-03-31,54.78,0,0,0,0,No Accounting Transaction,,,,,,False
DH000408,PET000408,CL000107,2025-03-31,124.12,0,0,0,0,No Accounting Transaction,,,,,,False
DH000409,PET000409,CL000082,2025-03-31,15.99,1,1,1,1,Confirmed Unique Match,RT000409,15.99,FIN002,2025-04-12,Missed cancellation refund,True
DH000410,PET000410,CL000111,2025-03-31,25.78,1,1,1,1,Confirmed Unique Match,RT000207,25.78,FIN002,2025-04-01,Refund due following policy review,True
DH000411,PET000411,CL000124,2025-03-31,29.52,0,0,0,0,No Accounting Transaction,,,,,,False
DH000412,PET000412,CL000029,2025-03-31,71.18,1,1,1,1,Confirmed Unique Match,RT000222,71.18,DH002,2025-04-28,Refund due following policy review,True
DH000413,PET000413,CL000113,2025-03-31,8.27,1,1,1,1,Confirmed Unique Match,RT000057,8.27,FIN001,2025-04-23,Premium collected after cancellation,True
DH000414,PET000414,CL000074,2025-03-31,7.09,0,0,0,0,No Accounting Transaction,,,,,,False
DH000415,PET000415,CL000037,2025-03-31,83.42,0,0,0,0,No Accounting Transaction,,,,,,False
DH000416,PET000416,CL000003,2025-03-31,6.77,1,1,1,1,Confirmed Unique Match,RT000228,6.77,FIN001,2025-04-03,Customer account correction,True
DH000417,PET000417,CL000182,2025-03-31,3.5,1,1,1,1,Confirmed Unique Match,RT000419,3.5,DH002,2025-04-08,Customer account correction,True
DH000418,PET000418,CL000136,2025-03-31,29.6,0,0,0,0,No Accounting Transaction,,,,,,False
DH000419,PET000419,CL000016,2025-03-31,93.94,0,0,0,0,No Accounting Transaction,,,,,,False
DH000420,PET000420,CL000134,2025-03-31,222.49,0,0,0,0,No Accounting Transaction,,,,,,False
DH000421,PET000421,CL000168,2025-03-31,5.64,0,0,0,0,No Accounting Transaction,,,,,,False
DH000422,PET000422,CL000041,2025-03-31,32.3,1,1,1,1,Confirmed Unique Match,RT000235,32.3,DH002,2025-04-07,Refund due following policy review,True
DH000423,PET000423,CL000106,2025-03-31,39.83,0,0,0,0,No Accounting Transaction,,,,,,False
DH000424,PET000424,CL000158,2025-03-31,32.69,1,1,1,1,Confirmed Unique Match,RT000490,32.69,FIN001,2025-04-24,Refund due following policy review,True
DH000425,PET000425,CL000183,2025-03-31,59.21,1,1,1,1,Confirmed Unique Match,RT000330,59.21,FIN001,2025-04-01,Premium collected after cancellation,True
DH000426,PET000426,CL000172,2025-03-31,251.56,0,0,0,0,No Accounting Transaction,,,,,,False
DH000427,PET000427,CL000199,2025-03-31,7.49,0,0,0,0,No Accounting Transaction,,,,,,False
DH000428,PET000428,CL000133,2025-03-31,49.35,0,0,0,0,No Accounting Transaction,,,,,,False
DH000429,PET000429,CL000109,2025-03-31,46.76,0,0,0,0,No Accounting Transaction,,,,,,False
DH000430,PET000430,CL000140,2025-03-31,4.43,0,0,0,0,No Accounting Transaction,,,,,,False
DH000431,PET000431,CL000183,2025-03-31,85.92,0,0,0,0,No Accounting Transaction,,,,,,False
DH000432,PET000432,CL000097,2025-03-31,11.77,1,1,1,1,Confirmed Unique Match,RT000321,11.77,DH002,2025-04-01,Missed cancellation refund,True
DH000433,PET000433,CL000080,2025-03-31,98.05,0,0,0,0,No Accounting Transaction,,,,,,False
DH000434,PET000434,CL000140,2025-03-31,80.4,1,1,1,1,Confirmed Unique Match,RT000404,80.4,FIN002,2025-04-27,Premium collected after cancellation,True
DH000435,PET000435,CL000161,2025-03-31,43.01,1,1,1,1,Confirmed Unique Match,RT000403,43.01,DH002,2025-04-07,Premium collected after cancellation,True
DH000436,PET000436,CL000023,2025-03-31,4.46,0,0,0,0,No Accounting Transaction,,,,,,False
DH000437,PET000437,CL000197,2025-03-31,24.75,0,0,0,0,No Accounting Transaction,,,,,,False
DH000438,PET000438,CL000135,2025-03-31,18.37,1,1,1,1,Confirmed Unique Match,RT000353,18.37,DH002,2025-04-29,Premium collected after cancellation,True
DH000439,PET000439,CL000156,2025-03-31,62.99,0,0,0,0,No Accounting Transaction,,,,,,False
DH000440,PET000440,CL000182,2025-03-31,17.75,0,0,0,0,No Accounting Transaction,,,,,,False
DH000441,PET000441,CL000052,2025-03-31,62.73,1,1,1,1,Confirmed Unique Match,RT000085,62.73,FIN001,2025-04-13,Missed cancellation refund,True
DH000442,PET000442,CL000045,2025-03-31,43.35,0,0,0,0,No Accounting Transaction,,,,,,False
DH000443,PET000443,CL000138,2025-03-31,73.13,0,0,0,0,No Accounting Transaction,,,,,,False
DH000444,PET000444,CL000148,2025-03-31,89.98,1,1,0,0,Refund Not After Snapshot,,,,,,False
DH000445,PET000445,CL000043,2025-03-31,25.59,1,1,1,1,Confirmed Unique Match,RT000001,25.59,DH001,2025-04-04,Customer account correction,True
DH000446,PET000446,CL000096,2025-03-31,48.03,0,0,0,0,No Accounting Transaction,,,,,,False
